187,5,5225,3058,01,"(52.205835, 21.048554)",2020-12-03 13:00:43,
185,5,8815,3064,03,"(52.187567, 21.063203)",2020-12-03 13:00:11,
185,5,8815,3064,04,"(52.186141, 21.062652)",2020-12-03 13:00:11,
186,1,9933,1219,01,"(52.31948, 20.968375)",2020-12-03 13:00:41,
115,3,1411,2317,01,"(52.254426, 21.163204)",2020-12-03 12:59:46,
115,3,1411,2317,02,"(52.254821, 21.161905)",2020-12-03 12:59:46,
119,1,1416,3105,02,"(52.208483, 21.0131)",2020-12-03 13:00:13,
115,2,1846,2043,08,"(52.185453, 21.188025)",2020-12-03 13:00:11,
116,14,7227,6023,02,"(52.278164, 20.937812)",2020-12-03 13:00:43,
116,57,7235,3043,01,"(52.167715, 21.076545)",2020-12-03 13:00:24,
120,6,8454,1179,02,"(52.303941, 21.059838)",2020-12-03 13:00:04,
118,5,9697,7060,01,"(52.24362, 21.02217)",2020-12-03 13:00:43,
118,5,9697,7060,02,"(52.243661, 21.022227)",2020-12-03 13:00:43,
717,1,2243,4233,01,"(52.192625, 20.839175)",2020-12-03 13:00:48,
723,65,5434,1023,01,"(52.334167, 20.962165)",2020-12-03 13:00:49,
713,2,6210,5131,02,"(52.210607, 20.790104)",2020-12-03 13:00:48,
713,3,7204,5129,02,"(52.211031, 20.816277)",2020-12-03 13:00:47.500000,
710,2,9838,3055,01,"(52.130482, 21.084199)",2020-12-03 13:00:46,
710,2,9838,3055,02,"(52.130667, 21.084196)",2020-12-03 13:00:46,
178,5,1203,7043,02,"(52.236863, 21.016779)",2020-12-03 13:00:42,
178,2,1996,4284,01,"(52.186725, 20.896464)",2020-12-03 13:00:13,
180,14,3457,5158,01,"(52.254187, 20.974031)",2020-12-03 13:00:40,
180,14,3457,5158,02,"(52.254135, 20.974596)",2020-12-03 13:00:40,
180,11,7258,6131,01,"(52.267399, 20.946867)",2020-12-03 13:00:42,
180,11,7258,6155,03,"(52.265999, 20.945575)",2020-12-03 13:00:42,
174,5,8108,3266,01,"(52.171209, 21.004362)",2020-12-03 12:59:46,
174,5,8108,3266,02,"(52.170548, 21.003354)",2020-12-03 12:59:46,
174,1,8118,3266,01,"(52.171209, 21.004362)",2020-12-03 13:00:42,
180,1,8894,7048,02,"(52.247479, 21.009118)",2020-12-03 13:00:05,
177,1,9240,4307,01,"(52.199964, 20.874105)",2020-12-03 13:00:37,
177,1,9240,4307,02,"(52.200348, 20.874714)",2020-12-03 13:00:37,
179,11,9304,3194,01,"(52.139057, 21.055169)",2020-12-03 13:00:43,
179,2,9325,3291,01,"(52.145318, 21.026627)",2020-12-03 13:00:38,
179,2,9325,3291,02,"(52.145314, 21.026396)",2020-12-03 13:00:38,
179,6,9339,3291,02,"(52.145314, 21.026396)",2020-12-03 13:00:46,
179,3,9348,3199,01,"(52.160773, 21.021016)",2020-12-03 13:00:42,
126,1,1503,1093,01,"(52.306737, 21.00689)",2020-12-03 13:00:39,
126,1,1503,1093,02,"(52.306604, 21.007096)",2020-12-03 13:00:39,
126,4,1515,1156,01,"(52.288563, 21.034984)",2020-12-03 13:00:41,
132,3,1808,1281,04,"(52.305382, 21.051683)",2020-12-03 13:00:41,
126,3,1814,1020,01,"(52.32061, 20.972121)",2020-12-03 13:00:44,
122,2,2020,5064,04,"(52.256612, 20.920882)",2020-12-03 13:00:02,
122,2,2020,5064,07,"(52.257681, 20.91905)",2020-12-03 13:00:02,
122,1,4246,5051,02,"(52.24281, 20.897103)",2020-12-03 12:59:56,
122,1,4246,5052,01,"(52.245875, 20.897589)",2020-12-03 12:59:56,
131,2,5452,3084,01,"(52.206661, 21.036976)",2020-12-03 13:00:15,
125,2,8208,2025,01,"(52.21792, 21.164223)",2020-12-03 13:00:36,
123,3,9433,2149,03,"(52.22735, 21.0946)",2020-12-03 13:00:42,
123,6,9438,2124,01,"(52.23012, 21.09496)",2020-12-03 13:00:42,
123,6,9438,2124,02,"(52.230204, 21.095359)",2020-12-03 13:00:42,
127,4,9825,4041,02,"(52.223449, 20.983374)",2020-12-03 13:00:40,
127,4,9825,4140,01,"(52.221266, 20.983932)",2020-12-03 13:00:40,
131,6,9841,3059,02,"(52.203749, 21.049677)",2020-12-03 13:00:38,
131,3,9842,3065,01,"(52.181762, 21.068999)",2020-12-03 13:00:46,
147,4,1414,1231,01,"(52.247067, 21.043105)",2020-12-03 13:00:40,
146,5,1837,2152,02,"(52.229419, 21.057389)",2020-12-03 12:59:57,
146,5,1837,2253,01,"(52.23118, 21.056043)",2020-12-03 12:59:57,
150,6,748,6807,01,"(52.348618, 20.862847)",2020-12-03 13:00:39,
150,6,748,6807,02,"(52.348934, 20.862238)",2020-12-03 13:00:39,
145,10,8332,1222,02,"(52.282231, 21.111445)",2020-12-03 13:00:41,
145,3,8593,1156,01,"(52.288563, 21.034984)",2020-12-03 12:59:52,
145,3,8593,1156,02,"(52.288348, 21.036169)",2020-12-03 12:59:52,
149,1,9555,5020,03,"(52.239696, 20.948863)",2020-12-03 13:00:45,
149,1,9555,5020,04,"(52.239156, 20.948834)",2020-12-03 13:00:45,
